Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Tot_Submtd_Cvrd_Chrg,Tot_Pymt_Amt,Tot_Mdcr_Pymt_Amt,Tot_Dschrgs,Tot_Benes,Tot_Cvrd_Days,Tot_Days,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_Gt_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_API_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_Natind_Cnt,Bene_Race_Othr_Cnt,Bene_Dual_Cnt,Bene_Ndual_Cnt,Bene_CC_AF_Pct,Bene_CC_Alzhmr_Pct,Bene_CC_Asthma_Pct,Bene_CC_Cncr_Pct,Bene_CC_CHF_Pct,Bene_CC_CKD_Pct,Bene_CC_COPD_Pct,Bene_CC_Dprssn_Pct,Bene_CC_Dbts_Pct,Bene_CC_Hyplpdma_Pct,Bene_CC_Hyprtnsn_Pct,Bene_CC_IHD_Pct,Bene_CC_Opo_Pct,Bene_CC_RAOA_Pct,Bene_CC_Sz_Pct,Bene_CC_Strok_Pct,Bene_Avg_Risk_Scre
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,12180,NY,77245297,27744837,23347669,2266,1686,12202,12531,71.94068802,399,493,466,328,880,806,1471,111,,47,,46,651,1035,0.227758007,0.259786477,0.131672598,0.148279953,0.462633452,0.613879004,0.366548043,0.443060498,0.465599051,0.75,0.75,0.618030842,0.09371293,0.403914591,0.122775801,0.12514828,2.172092545
330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,11542,NY,94399501,23995168,21500426,1414,1071,7922,8040,79.21381886,85,270,337,379,585,486,916,52,28,42,,,257,814,0.274509804,0.438842204,0.111111111,0.206349206,0.475256769,0.680672269,0.276377218,0.464985994,0.410830999,0.75,0.75,0.696545285,0.129785247,0.511671335,0.073762839,0.213818861,2.296313877
330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,11576,NY,1265998616,218485643,180163600,10606,7779,55712,58156,78.44414449,353,2333,2921,2172,3712,4067,6705,289,215,299,,,1004,6775,0.351587608,0.244632986,0.143591721,0.205553413,0.522175087,0.566139607,0.246689806,0.310065561,0.466255303,0.75,0.75,0.75,0.127394267,0.57796632,0.025067489,0.130222394,1.944271261
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,10802,NY,114598596,35242367,27662965,1844,1358,10577,10906,77.73564065,143,378,417,420,768,590,796,378,21,117,,,562,796,0.200294551,0.371134021,0.108247423,0.149484536,0.437407953,0.615611193,0.259204713,0.337260678,0.5544919,0.713549337,0.75,0.592783505,0.092047128,0.509572901,0.151693667,0.149484536,2.179210998
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,11777,NY,332624877,83599865,66510003,4027,3026,22531,23684,75.59947125,382,959,1035,650,1607,1419,2709,112,32,111,,,733,2293,0.275611368,0.326834104,0.120621282,0.208195638,0.403502974,0.624256444,0.338400529,0.409451421,0.459021811,0.75,0.75,0.705221414,0.131196299,0.528420357,0.057832122,0.134170522,2.219361546
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,14092,NY,14815821,9644903,8190191,799,604,4000,4188,72.54801325,139,180,143,142,324,280,511,56,,14,,,222,382,0.233443709,0.261589404,0.124172185,0.147350993,0.428807947,0.591059603,0.397350993,0.347682119,0.437086093,0.740066225,0.75,0.572847682,0.089403974,0.470198676,0.056291391,0.150662252,2.017335912
330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,12801,NY,110113499,32057618,27374704,2907,2077,16275,16564,74.01011074,394,597,586,500,1038,1039,1972,21,,22,,52,703,1374,0.235435725,0.306692345,0.101107366,0.166104959,0.380837747,0.598459316,0.325469427,0.343765046,0.410207029,0.71641791,0.75,0.576311988,0.134809822,0.445353876,0.083293211,0.121810303,2.086320334
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,11355,NY,58095883,41491342,34895864,1612,1262,12263,12511,77.50316957,133,378,369,382,619,643,550,242,253,182,,,934,328,0.225832013,0.62044374,0.125198098,0.140253566,0.644215531,0.71473851,0.292393027,0.505546751,0.687004754,0.75,0.75,0.75,0.126782884,0.468304279,0.212361331,0.22503962,3.090469071
330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,11219,NY,808893885,223128954,197277411,7761,5697,54904,55530,78.91837809,390,1652,1750,1905,3049,2648,3939,619,437,372,,,3731,1966,0.284886783,0.454625241,0.111286642,0.162892751,0.600842549,0.637352993,0.253115675,0.373178866,0.691943128,0.75,0.75,0.75,0.127435492,0.558890644,0.092855889,0.213270142,2.557624714
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,11040,NY,1395865223,264631201,223320068,12007,9125,84406,86336,75.96284932,1087,2899,2835,2304,4963,4162,4903,2231,660,831,25,475,3745,5380,0.199671233,0.37709589,0.130410959,0.189150685,0.39769863,0.618630137,0.215671233,0.330958904,0.526246575,0.75,0.75,0.637589041,0.104,0.462794521,0.096219178,0.168,2.301269193
330196,CONEY ISLAND HOSPITAL CENTER,2601 OCEAN PARKWAY,BROOKLYN,11235,NY,265102249,94017754,87116088,3148,2392,25449,26011,79.11831104,192,593,786,821,1282,1110,1710,247,119,136,,,1913,479,0.279682274,0.581103679,0.123745819,0.153010033,0.670568562,0.702341137,0.303093646,0.498745819,0.72951505,0.75,0.75,0.75,0.155936455,0.589046823,0.129598662,0.201086957,2.81249189
330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,13676,NY,31812423,15105276,13616929,1328,947,6628,6695,75.32629356,147,288,264,248,480,467,891,,,,30,11,307,640,0.237592397,0.241816262,0.098204857,0.176346357,0.469904963,0.643083421,0.382259768,0.343189018,0.391763464,0.75,0.75,0.558606125,0.077085533,0.435058078,0.03907075,0.109820486,1.799352862
330198,MOUNT SINAI SOUTH NASSAU,ONE HEALTHY WAY,OCEANSIDE,11572,NY,754992837,112870373,97431374,6072,4490,39804,40746,78.25100223,405,1236,1394,1455,2467,2023,3483,503,63,300,,,1351,3139,0.24766147,0.397550111,0.121826281,0.185523385,0.482628062,0.600668151,0.314476615,0.376169265,0.508685969,0.75,0.75,0.640089087,0.096659243,0.448552339,0.09532294,0.183741648,2.253408088
330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,10029,NY,29194452,25804873,24765872,418,298,2736,2760,70.86577181,80,92,81,45,155,143,52,106,12,117,,,223,75,0.140939597,0.355704698,0.211409396,0.151006711,0.44295302,0.697986577,0.251677852,0.291946309,0.560402685,0.640939597,0.75,0.506711409,0.097315436,0.318791946,0.22818792,0.161073826,2.373486234
330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,11203,NY,3413075,730624,597413,22,22,397,403,70.86363636,,,,,,,,17,,,,,,,0.136363636,0.681818182,0.045454546,0.090909091,0.75,0.75,0.227272727,0.409090909,0.727272727,0.636363636,0.75,0.75,0,0.409090909,0.227272727,0.318181818,5.967379269
330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,11203,NY,129405735,74898111,68659381,1494,1181,12309,12601,72.43353091,208,439,336,198,640,541,83,906,20,86,,,827,354,0.087214225,0.406435224,0.137171888,0.137171888,0.401354784,0.697713802,0.182895851,0.261642676,0.649449619,0.66553768,0.75,0.49110923,0.059271804,0.381033023,0.134631668,0.219305673,2.282975378
330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,13210,NY,139820080,61391793,49538900,4252,3240,25563,26756,75.77345679,421,1015,951,853,1829,1411,2865,191,20,51,15,98,694,2546,0.265123457,0.277469136,0.093209877,0.214197531,0.402160494,0.583641975,0.291666667,0.337345679,0.380864198,0.72037037,0.75,0.50308642,0.1,0.457098765,0.031481482,0.19691358,1.91531676
330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,10016,NY,155235268,92565458,86559234,1774,1453,14277,14598,72.66689608,287,515,379,272,693,760,539,401,103,340,,,980,473,0.125258087,0.34824501,0.16035788,0.126634549,0.390227116,0.598072953,0.227116311,0.315898142,0.492085341,0.656572608,0.75,0.568479009,0.103922918,0.379903648,0.162422574,0.173434274,2.099273667
330205,ST ANTHONY COMMUNITY HOSPITAL,15 MAPLE AVENUE -19,WARWICK,10990,NY,62399444,7761607,6608122,620,511,2644,2688,78.44031311,33,152,181,145,294,217,472,,,16,,,91,420,0.236790607,0.268101761,0.14481409,0.160469667,0.450097847,0.616438356,0.383561644,0.352250489,0.381604697,0.75,0.75,0.622309198,0.150684932,0.5518591,0.045009785,0.086105675,1.650983322
330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,10701,NY,136282836,44650013,39514531,2796,1947,17779,17999,75.41756549,326,517,557,547,1028,919,1164,375,60,286,,,862,1085,0.236260914,0.376476631,0.134052388,0.138161274,0.463276836,0.596302003,0.306111967,0.392912173,0.573189522,0.75,0.75,0.593220339,0.07498716,0.46584489,0.163328197,0.152542373,2.306438359
330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,13669,NY,14023013,8065159,7277505,670,502,3613,3646,74.25099602,87,157,154,104,274,228,476,,,,,,197,305,0.211155379,0.201195219,0.083665339,0.155378486,0.38247012,0.579681275,0.378486056,0.356573705,0.46812749,0.749003984,0.75,0.571713147,0.089641434,0.456175299,0.065737052,0.103585657,2.538725212
330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016,NY,4563279856,796815993,679407099,25097,18291,135058,139316,76.33366136,1778,6000,6058,4455,9760,8531,13538,1751,828,1315,,,5540,12751,0.249630966,0.306653546,0.139959543,0.207916462,0.416871686,0.584495107,0.245585261,0.327210103,0.459788967,0.75,0.75,0.695806681,0.166694003,0.559564813,0.047564376,0.150401837,2.079975086
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,13440,NY,28995213,9649798,8746029,749,561,3720,3744,73.93404635,102,160,180,119,301,260,514,18,,,,14,221,340,0.221033868,0.320855615,0.121212121,0.115864528,0.411764706,0.561497326,0.488413547,0.331550802,0.445632799,0.689839572,0.75,0.443850267,0.106951872,0.426024955,0.081996435,0.106951872,1.81703685
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,13126,NY,19506482,11730343,10534995,904,671,3866,3916,76.35171386,86,190,216,179,373,298,645,,,,,13,218,453,0.253353204,0.33681073,0.086438152,0.208643815,0.539493294,0.675111774,0.466467958,0.415797317,0.423248882,0.746646796,0.75,0.615499255,0.125186289,0.490312966,0.067064084,0.102831595,1.855282504
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,14215,NY,130236969,62618344,47934016,2567,1918,21484,22592,67.72523462,679,631,358,250,955,963,1290,463,31,61,16,57,1012,906,0.138164755,0.315432742,0.116788321,0.111574557,0.394160584,0.626694473,0.319082378,0.420750782,0.457768509,0.687695516,0.75,0.457247132,0.081334724,0.477580813,0.137122002,0.102711158,2.830898518
330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,11237,NY,66197401,30379508,26660589,1374,923,7656,7679,73.77789816,162,325,230,206,504,419,279,200,26,394,,,643,280,0.177681474,0.382448537,0.183098592,0.127843987,0.478873239,0.653304442,0.241603467,0.334777898,0.613217768,0.683640303,0.75,0.613217768,0.106175515,0.391115926,0.08992416,0.160346696,2.708563086
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,12866,NY,148581276,30992730,26401320,2745,2033,16299,16681,74.6453517,314,599,668,452,1085,948,1912,25,,30,,57,490,1543,0.255287752,0.291195278,0.113133301,0.171667487,0.373831776,0.565666503,0.27889818,0.343826857,0.36055091,0.722085588,0.75,0.51254304,0.112149533,0.457943925,0.060993606,0.090014757,1.91425965
330223,MASSENA HOSPITAL INC,1 HOSPITAL DRIVE,MASSENA,13662,NY,7007875,4780052,4319688,424,315,1613,1630,76.2031746,39,90,99,87,178,137,287,,,,20,,137,178,0.190476191,0.361904762,0.092063492,0.142857143,0.520634921,0.676190476,0.488888889,0.46031746,0.46984127,0.75,0.75,0.526984127,0.101587302,0.488888889,0.092063492,0.123809524,2.100552894
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE,KINGSTON,12401,NY,199018578,32604629,29018037,2313,1660,11896,12042,75.82891566,249,466,510,435,870,790,1476,88,,52,,35,639,1021,0.259638554,0.301807229,0.109638554,0.159036145,0.404819277,0.555421687,0.334939759,0.344578313,0.446385542,0.718072289,0.75,0.578915663,0.11686747,0.468674699,0.087349398,0.146385542,2.186292556
330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,ROCHESTER,14626,NY,78752893,36276234,30660599,2715,1918,19857,20323,72.27163712,464,541,520,393,1081,837,1536,204,27,87,,,733,1185,0.190823775,0.286235662,0.142857143,0.160583942,0.419708029,0.590198123,0.279457769,0.427528676,0.453076121,0.717935349,0.75,0.471324296,0.113660063,0.474973931,0.049530761,0.09801877,2.393220629
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,14048,NY,10204846,5467773,4879184,485,372,2323,2347,74.0188172,82,106,88,96,198,174,333,11,,13,,,147,225,0.206989247,0.293010753,0.120967742,0.188172043,0.478494624,0.642473118,0.362903226,0.379032258,0.39516129,0.75,0.75,0.462365591,0.204301075,0.451612903,0.072580645,0.061827957,1.956809835
330231,QUEENS HOSPITAL CENTER,828 164TH STREET,JAMAICA,11432,NY,68283816,46998107,44325016,995,773,6816,6925,73.21216041,136,289,196,152,386,387,195,360,67,76,,,525,248,0.108667529,0.416558862,0.175937904,0.133247089,0.446313066,0.73221216,0.221216041,0.333764554,0.62225097,0.75,0.75,0.60931436,0.086675291,0.35316947,0.163001294,0.148771022,2.331324638
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,11212,NY,171627663,79215769,68375383,2935,2172,25012,25480,71.85865562,470,755,573,374,1085,1087,248,1561,44,239,,,1687,485,0.138581952,0.430478821,0.168047882,0.136279926,0.535911602,0.72053407,0.262891344,0.332872928,0.671731123,0.681860037,0.75,0.619244936,0.062154696,0.374769797,0.165285451,0.23388582,3.073150065
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,10595,NY,1386142757,181237901,157843507,5634,4430,45977,47186,74.04334086,743,1410,1339,938,2172,2258,3399,480,98,296,,,1386,3044,0.239051919,0.316478555,0.115575621,0.155756208,0.391196388,0.593002257,0.274040632,0.362528217,0.447629797,0.708352145,0.75,0.611512415,0.105417607,0.426636569,0.098419865,0.203160271,2.19789159
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,13021,NY,44266131,20128428,18202066,1624,1120,7970,8006,76.77767857,159,304,302,355,607,513,1062,17,,,,26,371,749,0.229464286,0.2875,0.1,0.145535714,0.522321429,0.576785714,0.358928571,0.370535714,0.366964286,0.741071429,0.75,0.551785714,0.141964286,0.490178571,0.097321429,0.124107143,1.928417904
330236,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,11215,NY,457820523,131769779,117431828,5630,3887,40692,41050,76.06148701,451,1220,1231,985,2267,1620,1639,1488,122,470,,,2138,1749,0.21559043,0.415230255,0.147157191,0.174170311,0.552868536,0.685361461,0.25675328,0.368922048,0.616156419,0.75,0.75,0.725495241,0.127862105,0.510419347,0.099562645,0.181116542,2.707135225
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,14437,NY,10367704,6637275,5938670,576,431,3118,3138,73.23201856,84,146,121,80,240,191,399,,,12,,15,170,261,0.220417633,0.19025522,0.139211137,0.129930394,0.466357309,0.54524362,0.354988399,0.364269142,0.382830627,0.703016241,0.75,0.429234339,0.125290023,0.473317865,0.032482599,0.07424594,1.844072437
330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,14701,NY,26011401,12823417,11016931,1250,976,7542,7841,75.91086066,150,281,263,282,521,455,911,19,,18,,21,352,624,0.221311475,0.289959016,0.131147541,0.213114754,0.553278689,0.679303279,0.359631148,0.382172131,0.391393443,0.737704918,0.75,0.490778689,0.148565574,0.525614754,0.053278689,0.154713115,2.14881894
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,10037,NY,75727274,38128839,35229870,925,669,7506,7542,72.44843049,146,230,160,133,325,344,69,484,,98,,,522,147,0.12406577,0.449925262,0.198804185,0.11509716,0.475336323,0.723467863,0.285500747,0.343796712,0.585949178,0.659192825,0.75,0.523168909,0.061285501,0.3632287,0.136023916,0.185351271,2.787697607
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,13210,NY,618454378,130301971,105735963,6395,4713,36662,38183,72.73435179,958,1572,1255,928,2383,2330,4141,277,41,74,47,133,1417,3296,0.195416932,0.251007851,0.103543391,0.190748992,0.379164014,0.572883514,0.290473159,0.367918523,0.388924252,0.705707617,0.75,0.468279228,0.123276045,0.432845322,0.048801188,0.150647146,2.111182157
330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,13501,NY,157581330,40280424,33257190,2578,2003,16625,17160,76.78082876,226,592,653,532,1011,992,1847,46,17,51,,,647,1356,0.314028957,0.261108338,0.100848727,0.166749875,0.597603595,0.612081877,0.423864204,0.333999002,0.482276585,0.75,0.75,0.624063904,0.117823265,0.426360459,0.051922117,0.103844234,1.968372812
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,11777,NY,130526594,28006231,23778079,1955,1540,10771,11118,72.37857143,312,490,466,272,870,670,1342,61,15,79,,,437,1103,0.223376623,0.312337662,0.127922078,0.159090909,0.317532468,0.490909091,0.29025974,0.462337662,0.393506494,0.738311688,0.75,0.572727273,0.129220779,0.556493507,0.061038961,0.131168831,1.869208038
330250,THE UNIVERSITY OF VERMONT HEALTH NETWORK  - CHAMPL,75 BEEKMAN STREET,PLATTSBURGH,12901,NY,168668751,49627057,44814199,2949,2132,20519,20833,74.75375235,329,632,666,505,1117,1015,2020,21,,14,,37,707,1425,0.255159475,0.371482176,0.12195122,0.166041276,0.450750469,0.611163227,0.342870544,0.362101313,0.451219512,0.74249531,0.75,0.628517824,0.106941839,0.382739212,0.042682927,0.087242026,1.95757504
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,11570,NY,193174903,35410865,29732214,2253,1759,14421,15015,76.64354747,236,508,518,497,990,769,1069,465,31,146,,,767,992,0.216031836,0.454235361,0.172825469,0.178510517,0.484366117,0.658897101,0.324616259,0.430358158,0.582717453,0.75,0.75,0.670835702,0.11995452,0.57760091,0.153496305,0.22114838,2.488978014
330261,PHELPS HOSPITAL,701 N BROADWAY,SLEEPY HOLLOW,10591,NY,194225622,40590213,36214968,2410,1786,13839,13983,78.43281075,169,451,568,598,964,822,1449,124,30,125,,,522,1264,0.260358343,0.433930571,0.101903695,0.197088466,0.400335946,0.595744681,0.25643897,0.427771557,0.413213886,0.75,0.75,0.54087346,0.155655095,0.447928332,0.134378499,0.166853304,2.205825491
330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,12550,NY,231868528,38494170,34817516,2804,2002,15594,15706,76.0044955,255,590,650,507,1106,896,1502,246,19,184,,,587,1415,0.244255744,0.366133866,0.116383616,0.166833167,0.448051948,0.591408591,0.364635365,0.344155844,0.464535465,0.726773227,0.75,0.586913087,0.091408591,0.471528472,0.061438561,0.154345654,2.122114499
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,14432,NY,8166775,4267884,3697804,457,335,2702,2756,71.37014925,92,87,83,73,173,162,306,17,,,,,136,199,0.197014925,0.331343284,0.113432836,0.149253731,0.423880597,0.543283582,0.313432836,0.498507463,0.450746269,0.75,0.75,0.525373134,0.071641791,0.405970149,0.080597015,0.098507463,2.566365442
330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,10567,NY,156379318,34356897,30034191,2618,1969,13199,13414,77.78059929,203,532,634,600,1070,899,1639,158,23,115,,,522,1447,0.230573895,0.361097004,0.121889284,0.201625191,0.427628238,0.594718131,0.344337227,0.36769934,0.434230574,0.75,0.75,0.584560691,0.124936516,0.472320975,0.084306755,0.156424581,2.064851332
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,10021,NY,495586085,136791088,101121979,4722,4389,14231,15388,73.42219184,210,2388,1504,287,2650,1739,3649,207,96,174,,,184,4205,0.0995671,0.060378218,0.125541126,0.156983368,0.099794942,0.224880383,0.076555024,0.247664616,0.235588972,0.736386421,0.721348827,0.373661426,0.206197312,0.75,0.007518797,0.031897927,0.94098367
330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,10512,NY,52292895,19155205,17073268,1450,1096,6541,6609,77.90875912,101,297,361,337,578,518,978,25,11,63,,,298,798,0.29379562,0.344890511,0.102189781,0.186131387,0.41149635,0.643248175,0.292883212,0.415145985,0.40419708,0.745437956,0.75,0.572080292,0.106751825,0.438868613,0.09580292,0.145985402,2.091460587
330276,NATHAN LITTAUER HOSPITAL,99 EAST STATE STREET,GLOVERSVILLE,12078,NY,16879281,5967771,5315390,480,390,2278,2299,72.26153846,94,113,101,82,205,185,356,11,,15,,,199,191,0.18974359,0.325641026,0.141025641,0.138461539,0.428205128,0.669230769,0.402564103,0.376923077,0.466666667,0.728205128,0.75,0.512820513,0.115384615,0.346153846,0.071794872,0.1,2.162849158
330277,CORNING HOSPITAL,1 GUTHRIE DRIVE,CORNING,14830,NY,37794408,10490256,8848235,1080,857,4672,4779,76.19136523,105,247,286,219,455,402,805,14,,,,22,254,603,0.274212369,0.288214703,0.126021004,0.197199533,0.460910152,0.586931155,0.323220537,0.410735123,0.432905484,0.75,0.75,0.507584597,0.126021004,0.452742124,0.021003501,0.129521587,1.775796473
330279,MERCY HOSPITAL OF BUFFALO,565 ABBOTT ROAD,BUFFALO,14220,NY,110098898,46466217,38147372,3044,2284,16193,16974,72.99956217,430,802,621,431,1188,1096,2056,88,,65,,54,742,1542,0.239492119,0.314360771,0.110770578,0.144483363,0.455341506,0.619089317,0.340192645,0.375218914,0.413309983,0.75,0.75,0.622591944,0.102889667,0.475481611,0.052977233,0.144045534,2.020784394
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,14642,NY,373626800,178682114,148234764,6227,4547,51165,54612,69.13547394,1302,1608,1030,607,2163,2384,3560,614,65,155,13,140,1940,2607,0.195513525,0.268968551,0.143831097,0.159005938,0.408181218,0.677149769,0.248955355,0.414339125,0.425115461,0.681548274,0.75,0.505168243,0.099846052,0.390807126,0.07279525,0.149109303,2.429152751
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,11795,NY,708663396,128012798,106329332,6584,4772,39374,41005,76.03813915,577,1474,1542,1179,2603,2169,3864,422,65,314,,,1238,3534,0.264878458,0.315800503,0.121961442,0.189019279,0.431475272,0.609597653,0.316848282,0.356454317,0.533319363,0.75,0.75,0.696772842,0.135582565,0.533319363,0.05511316,0.190486169,2.17579963
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,10601,NY,473600108,99071382,87580720,6647,4854,35381,35889,78.62525752,348,1311,1667,1528,2705,2149,3746,503,114,321,,,1047,3807,0.233209724,0.326740832,0.114750721,0.226823239,0.34013185,0.526988051,0.240832303,0.341161928,0.374536465,0.75,0.75,0.538318912,0.127935723,0.449114133,0.076225793,0.146477132,1.936450312
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,14850,NY,42962448,22646648,20371293,1770,1353,9868,10272,76.14042868,183,359,437,374,709,644,1225,49,22,17,,,436,917,0.243163341,0.280118256,0.127864006,0.161123429,0.374722838,0.500369549,0.280857354,0.390983001,0.346637103,0.634146342,0.75,0.504804139,0.139689579,0.494456763,0.079083518,0.116038433,1.775645079
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,11803,NY,237950459,58035867,48796248,3367,2597,20733,20973,79.71621101,179,617,835,966,1449,1148,2269,75,100,83,,,610,1987,0.287639584,0.449364652,0.102040816,0.196380439,0.47554871,0.636888718,0.278783211,0.394686176,0.46399692,0.75,0.75,0.730843281,0.144012322,0.561802079,0.053523296,0.165960724,2.14907167
330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,11714,NY,174988427,33927226,27995365,2612,2103,13958,14692,78.95767951,175,519,676,733,1198,905,1824,120,24,85,,,522,1581,0.282929149,0.374227294,0.11745126,0.183547313,0.499286733,0.63956253,0.320494532,0.348549691,0.495482644,0.75,0.75,0.684736091,0.127912506,0.545886828,0.066571564,0.187826914,2.130081592
330350,SUNY HEALTH SCIENCE CENTER AT BROOKLYN UNIVERSITY,445 LENOX ROAD,BROOKLYN,11203,NY,66014713,35573603,27221576,1202,901,7936,8044,70.97558269,228,261,266,146,519,382,59,699,17,65,,,614,287,0.112097669,0.330743618,0.134295228,0.145394007,0.473917869,0.69145394,0.173140955,0.249722531,0.644839068,0.701442841,0.75,0.546059933,0.055493896,0.381798002,0.063263041,0.176470588,3.437051254
330385,NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVENUE & 210TH STREET,BRONX,10467,NY,3946361,2925680,2780133,69,68,449,450,70.63235294,17,25,14,12,28,40,14,24,,23,,,54,14,0.117647059,0.485294118,0.132352941,0.147058824,0.367647059,0.647058824,0.294117647,0.338235294,0.588235294,0.588235294,0.75,0.529411765,0.073529412,0.411764706,0.264705882,0.088235294,2.386177586
330386,GARNET HEALTH  MEDICAL CENTER CATSKILLS - (CSK),"68 HARRIS BUSHVILLE ROAD, P O BOX 800",HARRIS,12742,NY,69689189,16912215,15209504,1221,894,6763,6821,74.76510067,152,259,271,212,455,439,756,66,,57,,,418,476,0.25950783,0.329977629,0.139821029,0.157718121,0.450782998,0.67114094,0.389261745,0.333333333,0.466442953,0.746085011,0.75,0.582774049,0.100671141,0.535794183,0.106263982,0.137583893,2.368097565
330393,STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,11794,NY,1528814142,376829028,298599890,13996,10115,84114,90484,75.55778547,1194,3210,3451,2260,5482,4633,8701,434,181,513,22,264,2223,7892,0.2623826,0.332575383,0.105882353,0.197825012,0.409688581,0.578843302,0.259713297,0.393969352,0.429955512,0.75,0.75,0.634602076,0.129609491,0.481067721,0.051507662,0.154819575,2.032122575
